image_id;feature;type
1854;[0.03841271251440048, -0.0038456879556179047, 0.14302337169647217, -0.001400291919708252, -0.03868898004293442, 0.18532514572143555, 0.019099660217761993, -0.24169300496578217, 0.03939041122794151, -0.07177884131669998, 0.16195553541183472, -0.15676188468933105, 0.019843541085720062, -0.051098719239234924, -0.06431807577610016, -0.3665750026702881, -0.00750325620174408, -0.01661538891494274, 0.04655966907739639, -0.07077021896839142, 0.07170458137989044, -0.00537111284211278, 0.0588434636592865, 0.2125842571258545, -0.1210879534482956, -0.05337250232696533, 0.10109538584947586, -0.19418708980083466, -0.09682579338550568, -0.07786712050437927, -0.08716244250535965, 0.23613646626472473, 0.06280700862407684, -0.11521860957145691, 0.0725955218076706, 0.06122904270887375, 0.1728895753622055, 0.011948082596063614, 0.14509274065494537, -0.12661968171596527, -0.033711738884449005, -0.057419709861278534, 0.03123532235622406, 0.019976302981376648, -0.022280141711235046, -0.13834035396575928, -0.14825907349586487, -0.026938680559396744, -0.04365602880716324, 0.06695142388343811, -0.19067062437534332, -0.035222671926021576, 0.07257956266403198, 0.15994735062122345, -0.05254898592829704, 0.07198716700077057, -0.007030528038740158, -0.16480107605457306, 0.077508844435215, -0.11415566504001617, -0.1320577710866928, -0.1202741488814354, -0.19892457127571106, 0.09149740636348724];0
1860;[-0.1561613827943802, -0.4385676383972168, 0.02260264754295349, 0.051593177020549774, -0.02060019224882126, -0.10370349138975143, 0.33033403754234314, -0.3343372046947479, -0.24401383101940155, -0.6096727848052979, 0.319789856672287, -0.0662706047296524, 0.29658883810043335, -0.3543270528316498, -0.027961842715740204, 0.11958973854780197, -0.04623037576675415, 0.09612715989351273, -0.10560210794210434, 0.16491450369358063, -0.13162991404533386, 0.4128902554512024, -0.2561657428741455, -0.19463691115379333, 0.37566474080085754, -0.2421669065952301, -0.11292039602994919, -0.24484890699386597, 0.0940466970205307, -0.24088293313980103, -0.022628571838140488, -0.19824863970279694, -0.008547849953174591, 0.07578183710575104, -0.2024737000465393, 0.20115384459495544, -0.3756829500198364, 0.6648930311203003, 0.07417985051870346, -0.3002922236919403, -0.08433189988136292, -0.2038484364748001, -0.1552712470293045, -0.08420440554618835, -0.21384835243225098, 0.24787873029708862, 0.09148204326629639, 0.31550735235214233, 0.43130603432655334, 0.24344858527183533, -0.09382006525993347, 0.5524499416351318, -0.2556276321411133, -0.3182065486907959, -0.10190212726593018, -0.14481189846992493, 0.09100356698036194, 0.4665381908416748, 0.17917388677597046, -0.09200837463140488, -0.3690648674964905, 0.13291749358177185, -0.5771040320396423, 0.08511403203010559];2
1872;[-0.10048641264438629, -0.2638791501522064, 0.0014858534559607506, 0.08087735623121262, 0.05211677402257919, -0.036201439797878265, 0.16431254148483276, -0.22935867309570312, -0.056510016322135925, -0.2932179868221283, 0.30074557662010193, -0.045094385743141174, 0.2213916927576065, -0.1385900229215622, -0.025915764272212982, -0.08448056131601334, 0.037790119647979736, -0.028542181476950645, -0.033109813928604126, 0.06620937585830688, -0.1154206320643425, 0.3055424690246582, -0.17130181193351746, -0.032356999814510345, 0.19211189448833466, -0.14834272861480713, 0.0004004165530204773, -0.18113404512405396, 0.01123066246509552, -0.18533560633659363, 0.11681120097637177, -0.049777835607528687, -0.10077811777591705, -0.0006752237677574158, 0.008559975773096085, 0.13811835646629333, -0.13009195029735565, 0.22779975831508636, 0.07844497263431549, -0.26449882984161377, -0.025955066084861755, -0.11218227446079254, -0.03247934579849243, -0.046456143260002136, -0.09972896426916122, 0.18620210886001587, -0.05267464369535446, 0.22216671705245972, 0.26035988330841064, 0.1965213418006897, -0.15288951992988586, 0.2590247392654419, -0.13744884729385376, -0.14311370253562927, 0.06985121965408325, -8.05780291557312e-05, 0.01720605045557022, 0.1846495121717453, 0.22302910685539246, -0.1275794953107834, -0.2726995348930359, 0.09191913157701492, -0.31652286648750305, 0.08788269758224487];2
1874;[-0.10064080357551575, -0.1414288580417633, 0.11212684214115143, -0.06760218739509583, 0.02053726464509964, 0.11607101559638977, 0.23050200939178467, -0.36892831325531006, 0.042276207357645035, -0.18994861841201782, 0.2461894452571869, -0.20508591830730438, 0.08289875090122223, -0.11286545544862747, -0.003421694040298462, -0.21737131476402283, 0.007382787764072418, 0.026813315227627754, -0.037105709314346313, -0.0447317510843277, 0.09250901639461517, 0.08162174373865128, 0.05843140184879303, 0.15527722239494324, -0.08633846789598465, -0.10305296629667282, 0.12488380819559097, -0.2036033719778061, -0.020927228033542633, -0.12254205346107483, -0.02823738381266594, 0.21499864757061005, 0.0130281001329422, -0.044110242277383804, 0.04258967563509941, 0.1527939885854721, 0.09729111939668655, 0.13505756855010986, 0.06156839430332184, -0.04959791153669357, -0.07889845967292786, -0.16865456104278564, 0.039607904851436615, 0.06984247267246246, 0.05262196809053421, -0.03275563567876816, -0.12558463215827942, 0.06829465925693512, 0.061189986765384674, 0.021092310547828674, -0.14054857194423676, 0.052602335810661316, -0.02085670828819275, 0.06321904063224792, -0.01969394087791443, 0.04139970242977142, 0.03992296755313873, -0.03031136468052864, 0.1228802427649498, -0.12013639509677887, -0.17163261771202087, -0.13461501896381378, -0.30646124482154846, 0.11571988463401794];0
1875;[-0.07886938005685806, -0.3557542562484741, 0.018613990396261215, 0.17419296503067017, 0.06836145371198654, -0.15772774815559387, 0.30088379979133606, -0.41876569390296936, -0.06733502447605133, -0.47078564763069153, 0.31180721521377563, -0.036615580320358276, 0.32927584648132324, -0.32043465971946716, -0.1309935748577118, 0.11299169808626175, -0.030109956860542297, 0.04293518513441086, -0.00404403917491436, 0.14073997735977173, -0.20118030905723572, 0.3890116810798645, -0.23613694310188293, -0.1279895305633545, 0.3758781850337982, -0.16130973398685455, -0.07989371567964554, -0.173256054520607, 0.08186964690685272, -0.16949541866779327, 0.07434514164924622, -0.1415107697248459, -0.06739233434200287, 0.13929042220115662, -0.13216985762119293, 0.17504096031188965, -0.22849877178668976, 0.43798917531967163, 0.050107479095458984, -0.3373217284679413, -0.15767516195774078, -0.19029098749160767, -0.23185355961322784, -0.04718879610300064, -0.16667217016220093, 0.246390700340271, 0.13716280460357666, 0.16221702098846436, 0.3500206172466278, 0.29227539896965027, -0.13681253790855408, 0.3608485460281372, -0.18806546926498413, -0.34602606296539307, -0.08931934833526611, -0.0748576819896698, 0.030916251242160797, 0.3683992326259613, 0.27056920528411865, -0.09862267225980759, -0.3962368667125702, 0.14679071307182312, -0.4246809184551239, 0.14325492084026337];2
1884;[-0.057311560958623886, -0.18493035435676575, -0.024639803916215897, 0.06407495588064194, 0.07546373456716537, -0.20299991965293884, 0.17638137936592102, -0.1904849261045456, 0.017175063490867615, -0.4344414472579956, 0.2600415050983429, -0.12886299192905426, 0.2448255866765976, -0.3026558458805084, -0.10337026417255402, -0.025973469018936157, -0.03662651404738426, 0.029665546491742134, 0.03243043273687363, 0.026267342269420624, -0.001842498779296875, 0.13844361901283264, -0.09628531336784363, 0.12879648804664612, 0.2376861274242401, -0.052540138363838196, 0.007811255753040314, -0.17651419341564178, 0.02730371057987213, -0.15705177187919617, 0.036225754767656326, 0.0031333938241004944, 0.07192527502775192, 0.0573766827583313, -0.09079758822917938, 0.04217112809419632, -0.040568314492702484, 0.24235762655735016, 0.06552435457706451, -0.1684105545282364, -0.06310291588306427, -0.15886065363883972, -0.026254355907440186, -0.03359415382146835, -0.16093486547470093, 0.09404490143060684, 0.10287566483020782, 0.0723879337310791, 0.22775724530220032, 0.2939052879810333, -0.09503184258937836, 0.22240562736988068, -0.0885913297533989, -0.15813647210597992, -0.08253638446331024, 0.061888691037893295, 0.029809165745973587, 0.28665563464164734, 0.17252686619758606, -0.1471642553806305, -0.25354161858558655, -0.014971017837524414, -0.34911537170410156, 0.15643565356731415];2
1906;[0.050997667014598846, -0.2941334545612335, -0.06026118993759155, 0.21693408489227295, 0.015140615403652191, 0.041540391743183136, 0.12832263112068176, -0.38514330983161926, -0.04010447859764099, -0.4902157485485077, 0.3377106189727783, -0.028209611773490906, 0.19706250727176666, -0.19551950693130493, -0.1770484745502472, 0.06191093474626541, -0.004571236670017242, -0.011705001816153526, -0.05301215499639511, 0.16240519285202026, -0.03894062340259552, 0.2563606798648834, -0.16183394193649292, -0.026993639767169952, 0.2317667007446289, -0.21961736679077148, -0.05995436757802963, -0.24029575288295746, 0.10774648189544678, -0.2042277455329895, -0.1072918027639389, -0.047510892152786255, -0.028880372643470764, 0.14739063382148743, -0.023636702448129654, 0.1720292568206787, -0.2528095841407776, 0.4628918766975403, 0.10200299322605133, -0.221263125538826, 0.02003016695380211, -0.1307256519794464, -0.11071637272834778, -0.0658460259437561, -0.13747739791870117, 0.162777841091156, 0.23496879637241364, 0.08623659610748291, 0.19682708382606506, 0.23978179693222046, -0.0714537501335144, 0.2981909513473511, -0.17031997442245483, -0.20911817252635956, -0.21666917204856873, -0.03161824867129326, -0.028842616826295853, 0.22328674793243408, 0.3229427933692932, -0.11058778315782547, -0.1673283725976944, 0.05852026492357254, -0.42680636048316956, -0.01380809023976326];2
1907;[-0.13290996849536896, -0.14831486344337463, 0.03611912950873375, 0.026241980493068695, 0.03491684049367905, 0.0504227876663208, 0.15523093938827515, -0.24148890376091003, -0.03723607212305069, -0.24192318320274353, 0.28530633449554443, -0.10961247980594635, 0.17672418057918549, -0.16858209669589996, 0.020287834107875824, -0.12133891880512238, -0.09724476933479309, 0.06615867465734482, 0.04999513179063797, 0.0366610586643219, 0.06166171282529831, 0.09431201964616776, -0.005551069974899292, 0.000348798930644989, 0.04009539633989334, -0.09000105410814285, 0.0871356725692749, -0.2166738510131836, -0.057589612901210785, -0.1424584835767746, -0.038317352533340454, 0.1376078724861145, 0.033609747886657715, -0.07301747798919678, -0.07085326313972473, 0.1269318014383316, -0.007518423721194267, 0.19759537279605865, 0.10332661122083664, -0.07140522450208664, -0.047961823642253876, -0.07409828901290894, 0.051513560116291046, -0.03521789610385895, -0.012950681149959564, 0.03643783926963806, -0.14253950119018555, 0.10337744653224945, 0.11922143399715424, 0.16716022789478302, -0.12301325798034668, 0.22390039265155792, -0.058197684586048126, -0.030068308115005493, -0.06855852901935577, 0.053041957318782806, 0.0055197253823280334, 0.038205284625291824, 0.08693995326757431, -0.14785462617874146, -0.2022913545370102, -0.019186481833457947, -0.39835238456726074, 0.013308204710483551];2
1914;[-0.10476802289485931, -0.14875948429107666, 0.1134548932313919, -0.05651048570871353, 0.061010606586933136, 0.043806321918964386, 0.1455724537372589, -0.16810373961925507, 0.03873450309038162, -0.1817772090435028, 0.27045243978500366, -0.14524663984775543, 0.11470025777816772, -0.11081290245056152, 0.08657771348953247, -0.24205321073532104, -0.001564309000968933, 0.1390247642993927, -0.054294899106025696, -0.15659557282924652, -0.006434842944145203, 0.13504576683044434, -0.03285565972328186, 0.13449960947036743, 0.027471719309687614, 0.016727732494473457, 0.1078505590558052, -0.20716923475265503, -0.05010201781988144, -0.10075771808624268, -0.10578829050064087, 0.16946732997894287, -0.015709802508354187, -0.021483130753040314, 0.030090894550085068, 0.10076837241649628, 0.07301909476518631, 0.19686032831668854, 0.10391288995742798, -0.062495507299900055, -0.03477458655834198, -0.2185649275779724, -0.10992132127285004, 0.030143454670906067, -0.06447109580039978, -0.029166318476200104, -0.14096850156784058, 0.16231852769851685, 0.08149227499961853, -0.005926541984081268, -0.14816585183143616, 0.11340655386447906, -0.023221470415592194, 0.03419317305088043, -0.01944146677851677, 0.052985332906246185, 0.017233893275260925, 0.02089788392186165, 0.05911900848150253, -0.10063736140727997, -0.21551086008548737, -0.019800135865807533, -0.3259553909301758, 0.1159198135137558];2
1923;[-0.10756958276033401, -0.3749387562274933, -0.11524396389722824, 0.12404977530241013, 0.1425548493862152, -0.1250641644001007, 0.25011104345321655, -0.4062342643737793, -0.0056968629360198975, -0.3836665451526642, 0.3529071509838104, -0.03742854297161102, 0.2631615400314331, -0.3943798243999481, 0.025965526700019836, 0.3241364061832428, -0.06655247509479523, 0.05820377171039581, 0.06171492487192154, 0.23160701990127563, 0.00902334600687027, 0.2902461290359497, -0.1249208152294159, -0.20660355687141418, 0.3183138072490692, -0.08701495826244354, -0.09319079667329788, -0.1267310082912445, 0.030032768845558167, -0.15059000253677368, 0.04595266655087471, -0.02166081964969635, -0.019076034426689148, 0.25766751170158386, -0.09044094383716583, 0.2556404173374176, -0.17757564783096313, 0.3822695016860962, 0.06232737749814987, -0.24293383955955505, -0.08888430893421173, -0.2715252637863159, -0.180613711476326, -0.0825372189283371, -0.1926739513874054, 0.33008241653442383, 0.16419436037540436, 0.22023791074752808, 0.23101818561553955, 0.29487282037734985, 0.04391266033053398, 0.36383479833602905, -0.2828289270401001, -0.3578619360923767, -0.1423339992761612, -0.0006671138107776642, 0.15675383806228638, 0.3052659332752228, 0.24217402935028076, -0.1000792533159256, -0.3244084119796753, 0.17765012383460999, -0.43910130858421326, 0.0023580938577651978];2
1929;[0.01929212361574173, -0.05967608094215393, 0.055996790528297424, -0.10789452493190765, -0.01965705305337906, 0.23429271578788757, 0.18121486902236938, -0.2364722639322281, 0.13552458584308624, -0.12228886038064957, 0.1451742947101593, -0.17572945356369019, -0.15695209801197052, -0.12361938506364822, 0.039587512612342834, -0.3141023814678192, -0.17144347727298737, 0.11493603140115738, -0.05379023402929306, -0.04278840124607086, 0.11836894601583481, -0.086527980864048, -0.04056161642074585, 0.19838756322860718, -0.10796407610177994, -0.06646072864532471, 0.28651878237724304, -0.010077245533466339, -0.20428702235221863, -0.03423592448234558, -0.13479234278202057, 0.36805301904678345, 0.10988005995750427, -0.2528145909309387, 0.056734781712293625, 0.03711090609431267, 0.10983863472938538, -0.028616853058338165, 0.09845505654811859, 0.062485434114933014, -0.0031340643763542175, 0.013671902008354664, 0.14199842512607574, 0.09382794052362442, 0.050995923578739166, -0.1310826987028122, -0.24217630922794342, -0.09076577425003052, -0.08792717009782791, 0.1716977059841156, -0.10820864140987396, -0.09385505318641663, 0.14971378445625305, 0.18019691109657288, -0.12141737341880798, 0.01844337210059166, 0.052008092403411865, -0.08543416857719421, -0.09172092378139496, -0.2538720965385437, -0.012974666431546211, -0.10667918622493744, -0.016806021332740784, 0.19132792949676514];2
1935;[-0.04950318485498428, -0.30656102299690247, 0.08295904844999313, 0.11737889796495438, 0.07630414515733719, -0.011286936700344086, 0.11192433536052704, -0.3206526041030884, 0.025728605687618256, -0.3713935911655426, 0.3466115891933441, -0.16192111372947693, 0.22390691936016083, -0.258662611246109, -0.07930999249219894, -0.1625509262084961, 0.07096011936664581, 0.15521958470344543, -0.07127170264720917, -0.10230536013841629, 0.029400639235973358, 0.15078091621398926, -0.12908411026000977, 0.14684101939201355, 0.08622155338525772, -0.13080590963363647, 0.013764239847660065, -0.2157854288816452, -0.01334245502948761, -0.2038285732269287, -0.06650117039680481, 0.005573973059654236, -0.0627196878194809, -0.03139834105968475, -0.003881443291902542, 0.13562987744808197, -0.04483024775981903, 0.255107581615448, 0.13713866472244263, -0.17382563650608063, -0.0562584325671196, -0.1849994957447052, -0.10355845093727112, 0.09756139665842056, -0.08160094916820526, 0.03706955164670944, -0.05181525647640228, 0.11511017382144928, 0.1647850126028061, 0.1227458268404007, -0.15377415716648102, 0.14626659452915192, -0.03668612986803055, -0.15284724533557892, -0.017041414976119995, -0.021399755030870438, -0.0306178517639637, 0.11553160846233368, 0.19029951095581055, -0.057872481644153595, -0.2156471312046051, 0.01707596331834793, -0.3606346845626831, 0.19776546955108643];2
